,Unnamed: 0,Unnamed: 0.1,idx,code,reaction,type
264,267.0,1.0,203,162,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6](=[O:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][C:6](=[O:7])[H:11])=[C:4]=[O:5])([H:8])([H:9])[H:10],train
265,268.0,0.0,204,163,[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[H:11])([H:8])([H:9])[H:10].[C:4](=[O:5])=[C:6]=[C:7]([H:12])[H:13],train
266,271.0,0.0,205,164,[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[N:7]23)[H:8]>>[O:1](/[C:2](=[C:3](/[C@@:4]1([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[N:7]1)[H:10])[H:9])[H:8],train
267,272.0,1.0,206,164,[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[N:7]23)[H:8]>>[O:1](/[C:2](=[C:6](/[C:5]([C@:4]1([H:11])[C:3]([H:10])=[N:7]1)([H:12])[H:13])[H:14])[H:9])[H:8],train
268,273.0,0.0,207,165,[N:1]([C:2](=[O:3])[C:4]([C@@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:10])[H:11])([H:8])[H:9]>>[C:4](=[C:5]([C:6]([O:7][H:9])([H:13])[H:14])[H:12])([H:10])[H:11].[N:1](=[C:2]=[O:3])[H:8],train
269,274.0,0.0,208,166,[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[O:5]/[C:4](=[C:6](\[O:7][H:12])[H:13])[H:11])([H:8])([H:9])[H:10],train
270,275.0,0.0,209,167,[C:1]([C:2]([N:3](/[C:4](=[N:5]/[H:14])[C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[N:3]=[C:4](/[N:5]([H:13])[H:14])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10],train
271,276.0,0.0,210,168,[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1]#[C:2]/[C:7](=[C:6](\[O:5][H:8])[H:9])[H:10].[N:3]#[N:4],train
272,277.0,1.0,211,168,[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1](=[C:2](/[C:7](=[C:6]=[O:5])[H:10])[H:9])\[H:8].[N:3]#[N:4],train
273,278.0,0.0,212,169,[C:1]([N:2]1[C@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])=[C:7]2[H:16])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])=[C:6]([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10],train
274,279.0,1.0,213,169,[C:1]([N:2]1[C@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])=[C:7]2[H:16])([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([H:11])=[C:7]([H:16])[C@@:6]2([H:15])[C:4]([H:12])([H:13])[C@@:5]12[H:14])([H:8])([H:9])[H:10],train
275,280.0,0.0,214,170,[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])[C:5]([O:6][H:13])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])[C:5](=[O:6])[N:7]1[H:13])([H:8])([H:9])[H:10],train
276,281.0,0.0,215,171,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C-:4]#[O+:5].[O:1]([C:2]([C:3](=[C:6]=[C:7]([H:12])[H:13])[H:11])([H:9])[H:10])[H:8],train
277,282.0,1.0,216,171,[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C:3]([C:4](=[O:5])[H:12])(=[C:6]=[C:7]([H:8])[H:13])[H:11].[O:1]=[C:2]([H:9])[H:10],train
278,283.0,0.0,217,172,[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:11])=[C:6]=[C:7]([H:14])[H:15])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:12])[H:13],train
280,285.0,0.0,218,173,[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([C:5]([H:13])([H:14])[H:15])([C:6]1([H:16])[H:17])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([C:5]([H:13])([H:14])[H:15])=[C:6]([H:16])[H:17])([H:11])[H:12])=[O:7])([H:8])([H:9])[H:10],train
281,286.0,0.0,219,174,[O:1](/[N:2]=[C:3]1/[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C@:6]1([O:7][H:14])[H:13])[H:8]>>[N:2]#[C:3][C:4]([C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:9])[H:10].[O:1]([H:8])[H:14],train
283,288.0,0.0,220,175,[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C:4]([H:10])=[C:5]([H:11])[C@@:6]2([H:12])[C@:7]13[H:13]>>[O:1]1[C@@:2]2([H:8])[C@@:5]3([H:11])[C:4]([H:10])=[C:3]([H:9])[C@:7]1([H:13])[C@@:6]23[H:12],train
284,289.0,1.0,221,175,[O:1]1[C@@:2]2([H:8])[C@:3]3([H:9])[C:4]([H:10])=[C:5]([H:11])[C@@:6]2([H:12])[C@:7]13[H:13]>>[O:1]=[C:2]([C@@:6]1([H:12])[C@@:5]2([H:11])[C:4]([H:10])=[C:3]([H:9])[C@:7]21[H:13])[H:8],train
285,290.0,0.0,222,176,[O:1]=[C:2]([C:3]1([C:6](=[O:7])[H:11])[C:4]([H:9])([H:10])[O:5]1)[H:8]>>[O:1]=[C:2]([C:3]1=[C:6]([H:11])[O:7][C:4]([H:9])([H:10])[O:5]1)[H:8],train
286,291.0,0.0,223,177,[C:1](#[C:2][C@@:3]1([H:9])[N:4]([H:10])[C@:5]1([C:6]#[N:7])[H:11])[H:8]>>[C:1](#[C:2][C+:3]([N:4]([C:5](=[C:6]=[N-:7])[H:11])[H:10])[H:9])[H:8],train
287,292.0,0.0,224,178,[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@:4]1([O:5][H:13])[C:6]([H:14])([H:15])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:4]1([O:5][H:13])[C:3]([H:11])([H:12])[C:6]1([H:14])[H:15])=[O:7])([H:8])([H:9])[H:10],train
289,294.0,0.0,225,179,[N:1]([C:2]1=[N:3][C:4]([H:10])=[N:5][N:6]=[N:7]1)([H:8])[H:9]>>[C:4](#[N:5])[H:10].[N:1]([C:2]#[N:3])([H:8])[H:9].[N:6]#[N:7],train
290,295.0,0.0,226,180,[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[H:15])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:3](=[C:4]([H:12])[H:13])[H:11])=[C:7](/[C:5](=[O:6])[H:14])[H:15])([H:8])([H:9])[H:10],train
291,298.0,0.0,227,181,[C:1](#[C:2][C@:3]1([H:9])[N:4]([H:10])[C@@:5]1([C:6]#[C:7][H:12])[H:11])[H:8]>>[C:1](#[C:2][C-:3]([N:4]([C:5](=[C:6]=[C+:7][H:12])[H:11])[H:10])[H:9])[H:8],train
292,300.0,0.0,228,182,[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]3([H:11])[C@:4]2([H:12])[N:5]2[C@:6]1([H:13])[C@@:7]32[H:14]>>[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@:4]3([H:12])[C:3]([H:11])=[C:7]([H:14])[C@@:6]1([H:13])[N:5]23,train
293,301.0,0.0,229,183,[N:1]([C:2]1=[N:3][C:4]([O:5][H:10])=[C:6]([H:11])[N:7]1[H:12])([H:8])[H:9]>>[N:1]([C+:2]1[N-:3][C+:4]([O:5][H:10])[C:6]([H:11])([H:12])[N-:7]1)([H:8])[H:9],train
295,303.0,0.0,230,184,[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8]>>[C:4]1([H:9])=[C:7]([H:14])[C:6]([H:12])([H:13])[C:5]1([H:10])[H:11].[N:1](=[C:2]=[O:3])[H:8],train
296,304.0,1.0,231,184,[N:1](=[C:2]1\[O:3][C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8]>>[N:1](=[C:2]=[C:7]([C:6]([C:5]([C:4](=[O:3])[H:9])([H:10])[H:11])([H:12])[H:13])[H:14])[H:8],train
297,305.0,0.0,232,185,[O:1]([C:2]([C:3]([O:4][C:5]([C:6]#[C:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]>>[C:5](=[C:6]=[C:7]([H:12])[H:15])([H:13])[H:14].[O:1]([C:2]([C:3](=[O:4])[H:11])([H:9])[H:10])[H:8],train
298,306.0,0.0,233,186,[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@@:4]3([H:13])[O:5][C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([C:6](=[O:5])[H:14])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:7]1[H:15])([H:8])([H:9])[H:10],train
299,307.0,0.0,234,187,[N:1]([C:2]1=[N:3][N:4]([H:10])[C:5]([O:6][H:11])=[N:7]1)([H:8])[H:9]>>[N:1]([C:2]1=[N:3][N:4]([H:10])[C:5](=[O:6])[N:7]1[H:11])([H:8])[H:9],train
300,308.0,0.0,235,188,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]2([C:5]([H:12])([H:13])[O:6]2)[C:7]1([H:14])[H:15])[H:8]>>[O:1]=[C:2]([C:7]([C:4](=[C:3]([H:10])[H:11])[C:5]([O:6][H:8])([H:12])[H:13])([H:14])[H:15])[H:9],train
301,309.0,0.0,236,189,[C:1]([O:2][C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:17])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:5]([C:6](=[O:7])[H:16])([H:14])[H:15])[H:13])([H:11])[H:12],train
302,310.0,1.0,237,189,[C:1]([O:2][C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2]/[C:3](=[C:4](\[C:5]([C:6](=[O:7])[H:16])([H:14])[H:15])[H:13])[H:12])([H:8])([H:9])[H:10].[H:11][H:17],train
304,312.0,0.0,238,190,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])=[C:6]=[O:7])([H:8])[H:9],train
305,313.0,1.0,239,190,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C:2]1=[C:4]([H:12])[C:3]1([H:10])[H:11])([H:8])[H:9].[O:5]=[C:6]=[O:7],train
306,314.0,2.0,240,190,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[C-:6]#[O+:7].[N:1]([C:2](=[C:3]([H:10])[H:11])[C:4](=[O:5])[H:12])([H:8])[H:9],train
307,315.0,3.0,241,190,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C+:2]([C:4](=[C:3]([H:10])[H:11])[H:12])[C:6]([O-:5])=[O:7])([H:8])[H:9],train
308,316.0,0.0,242,191,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4](=[C:5]=[O:6])[H:13])([H:11])[H:12])=[O:7])([H:8])([H:9])[H:10],train
309,317.0,1.0,243,191,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:4]([H:13])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10].[C:5](=[O:6])=[O:7],train
310,318.0,0.0,244,192,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[C:4](=[C:5]1[C:6]([H:10])([H:11])[O:7]1)([H:8])[H:9].[O:1]=[C:2]=[O:3],train
311,319.0,0.0,245,193,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1](/[C:2](=[C:3](/[C:4]([C:5](=[C:6]=[C:7]([H:9])[H:15])[H:14])([H:12])[H:13])[H:11])[H:10])[H:8],train
312,323.0,0.0,246,194,[C:1]([C@:2]12[C:3]([H:11])([H:12])[O:4][C@@:5]1([H:13])[C@:6]2([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([C:3]([O:4][H:15])([H:11])[H:12])=[C:5](/[C:6](=[O:7])[H:14])[H:13])([H:8])([H:9])[H:10],train
313,324.0,0.0,247,195,[C:1]1([H:8])([H:9])[C@:2]2([H:10])[O:3][C@:4]3([H:11])[C:5]([H:12])([H:13])[N:6]1[C@:7]23[H:14]>>[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:7]([H:14])[N:6]1[C:5]([C:4](=[O:3])[H:11])([H:12])[H:13],train
315,326.0,0.0,248,196,[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O:3])[C@@:6]([C:4](=[O:5])[H:12])([O:7][H:11])[H:13])([H:8])([H:9])[H:10],train
316,327.0,1.0,249,196,[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C:1](/[C:2]([O:3][C:4](=[O:5])[H:12])=[C:6](/[O:7][H:11])[H:13])([H:8])([H:9])[H:10],train
317,328.0,0.0,250,197,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]1([H:15])[O:7]2)[H:8]>>[O:1]=[C:2]([C@@:6]([C:5]([C:4](=[C:3]([H:10])[H:11])[H:12])([H:13])[H:14])([O:7][H:8])[H:15])[H:9],train
318,329.0,1.0,251,197,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]1([H:15])[O:7]2)[H:8]>>[O:1]([C@@:2]([C:3]([C:4](=[O:7])[H:12])([H:10])[H:11])([C:6](=[C:5]([H:13])[H:14])[H:15])[H:9])[H:8],train
319,330.0,0.0,252,198,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C:5]([H:9])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:11])([H:8])[H:10],train
320,331.0,0.0,253,199,[N:1]([C:2]1=[C:3]([H:10])[N:4]([H:11])[C:5]([O:6][H:12])=[N:7]1)([H:8])[H:9]>>[N:1]([C:2]1=[C:3]([H:10])[N:4]([H:11])[C:5](=[O:6])[N:7]1[H:12])([H:8])[H:9],train
0,,,254,200,[C:1]([C:2]1=[N:3][O:4][N:5]=[N:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]#[N:3])([H:7])([H:8])[H:9].[O:4]=[N+:5]=[N-:6],test
2,,,255,201,[O:1]([C+:2]1[N-:3][C:4]([H:8])=[N:5][N:6]1[H:9])[H:7]>>[O:1]=[C:2]1[N:3]([H:7])[C:4]([H:8])=[N:5][N:6]1[H:9],test
3,,,256,202,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[C@@:4]2([H:11])[C@:3]1([H:10])[N:5]2[H:12],test
4,,,257,202,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:5]([H:12])[C:4]([H:11])=[C:3]1[H:10],test
5,,,258,203,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10]>>[O:1]=[C:2]=[C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:9])[H:10],test
7,,,259,204,[O:1]([C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])([H:8])[H:9])[H:7]>>[C:3]([O:4][H:11])(=[C:5]=[C:6]([H:7])[H:12])[H:10].[O:1]=[C:2]([H:8])[H:9],test
8,,,260,205,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9],test
9,,,261,206,[O:1]=[C:2]([N:3]1[C:4]([H:7])([H:8])[C:5]1([H:9])[H:10])[H:6]>>[O:1]1[C:2]([H:6])=[N:3][C:4]([H:7])([H:8])[C:5]1([H:9])[H:10],test
11,,,262,207,[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:4]([C:5]#[N:6])([H:9])[H:10])[H:7],test
12,,,263,208,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:13])([H:12])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],test
14,,,264,209,[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]2[C:5]([H:9])([H:10])[C@@:6]12[H:11]>>[O:1]=[C:2]=[C:6]([C:5]([N:4]=[C:3]([H:7])[H:8])([H:9])[H:10])[H:11],test
15,,,265,210,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[O:3][C:4]([H:10])([H:11])[O:5][C@:6]12[H:12]>>[C:1](=[C:2]([C:6](=[O:5])[H:12])[H:9])([H:7])[H:8].[O:3]=[C:4]([H:10])[H:11],test
16,,,266,211,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]3([H:10])[O:4][C@@:5]2([H:11])[C@:6]13[H:12]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:6]1([C:5](=[O:4])[H:11])[H:12],test
17,,,267,212,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7]>>[O:1](/[C:2](=[C:6](/[C:5]([C:4](=[C:3]([H:9])[H:10])[H:11])([H:12])[H:13])[H:14])[H:8])[H:7],test
20,,,268,213,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]1([C:6](=[O:5])[H:12])[H:11])[H:7],test
21,,,269,213,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]=[C:2]([C@@:6]([C:4](=[C:3]([H:9])[H:10])[H:11])([O:5][H:7])[H:12])[H:8],test
22,,,270,214,[O:1]([C:2]([C:3]([O:4]/[C:5](=[N:6]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([C:3]([H:9])([H:10])[H:11])[H:8].[O:4]=[C:5]([N:6]([H:7])[H:13])[H:12],test
23,,,271,215,[C:1]1([H:7])=[N:2][N:3]=[N:4][C:5]([H:8])=[N:6]1>>[C:1](#[N:2])[H:7].[C:5](#[N:6])[H:8].[N:3]#[N:4],test
24,,,272,216,[C:1](/[C:2](=[N:3]/[H:10])[O:4][C:5](=[O:6])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]#[N:3])([H:7])([H:8])[H:9].[O:4]=[C:5]([O:6][H:10])[H:11],test
25,,,273,216,[C:1](/[C:2](=[N:3]/[H:10])[O:4][C:5](=[O:6])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([N:3]([C:5](=[O:6])[H:11])[H:10])=[O:4])([H:7])([H:8])[H:9],test
26,,,274,217,[O:1]=[C:2]([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7]>>[O:1]=[C:2]([O:6][C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:11])[H:12])[H:7],test
27,,,275,218,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[N:5]1[H:12])([H:7])[H:8])[H:6]>>[O:1]=[C:2]([C:3]([C:4]([N:5]([H:6])[H:12])([H:10])[H:11])([H:7])[H:9])[H:8],test
28,,,276,219,[C:1]([C:2](=[O:3])[N:4]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[N:4][C:6]([H:12])([H:13])[C:5]([H:10])([H:11])[O:3]1)([H:7])([H:8])[H:9],test
29,,,277,220,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[O:4]=[C:5]=[O:6],test
30,,,278,221,[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[N:6]([C:5](=[O:4])[H:10])[H:11])([H:7])([H:8])[H:9],test
31,,,279,222,[N:1](=[C:2](/[O:3][C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([C:4]([C:5](=[O:6])[H:11])([H:9])[H:10])[H:7],test
32,,,280,223,[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@:5]1([H:14])[O:6]2)([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:11])[H:10])([H:7])([H:8])[H:9],test
33,,,281,223,[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@:5]1([H:14])[O:6]2)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3](=[C:4]([H:12])[H:13])[H:11])([C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9],test
34,,,282,224,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]([H:11])[C:5]1=[O:6])[H:7]>>[N:4](=[C:5]=[O:6])[H:11].[O:1]([C:2](=[C:3]([H:9])[H:10])[H:8])[H:7],test
35,,,283,225,[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4](=[C:5]([H:13])[H:14])[H:12])([H:10])[H:11])=[O:6])([H:7])([H:8])[H:9],test
36,,,284,226,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7]>>[O:1]([C@@:2]([C:3](=[C:4]([H:10])[H:11])[H:9])([C:5](=[O:6])[H:12])[H:8])[H:7],test
37,,,285,226,[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7]>>[O:1](/[C:2](=[C:5](/[C:4]([C:3](=[O:6])[H:9])([H:10])[H:11])[H:12])[H:8])[H:7],test
38,,,286,227,[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4]/[C:5]1=[N:6]\[H:11])[H:7]>>[O:1]([C:2](=[C:3]([H:9])[H:10])[H:8])[H:7].[O:4]=[C:5]=[N:6][H:11],test
39,,,287,228,[N:1]1([H:7])[C@@:2]2([H:8])[C@:3]3([H:9])[N:4]([H:10])[C@@:5]2([H:11])[C@:6]13[H:12]>>[N:1](=[C:6](/[C@:3]1([H:9])[C:2]([H:8])=[C:5]([H:11])[N:4]1[H:10])[H:12])\[H:7],test
43,,,288,229,[N:1](=[C:2](/[O:3][C:4](=[O:5])[H:8])[H:7])\[H:6]>>[C-:4]#[O+:5].[N:1]([C:2](=[O:3])[H:7])([H:6])[H:8],test
44,,,289,229,[N:1](=[C:2](/[O:3][C:4](=[O:5])[H:8])[H:7])\[H:6]>>[N:1]([C:2](=[O:3])[H:7])([C:4](=[O:5])[H:8])[H:6],test
47,,,290,230,[C:1]([C:2]#[C:3][C:4]([C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C-:5]#[O+:6].[C:1]([C:2](=[C:3]=[C:4]([H:10])[H:11])[H:12])([H:7])([H:8])[H:9],test
48,,,291,231,[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[O:2])([H:7])[H:8].[C:3]([C:4]([H:11])([H:12])[H:13])(=[C:5]=[C:6]([H:9])[H:14])[H:10],test
49,,,292,232,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[O:5][C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]1([C:6](=[O:5])[H:14])[H:13])([H:7])([H:8])[H:9],test
50,,,293,233,[O:1]=[C:2]([C:3]1([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12])[H:7]>>[C:4](=[O:5])([H:9])[H:10].[O:1]=[C:2]([C:3](=[C:6]([H:11])[H:12])[H:8])[H:7],test
51,,,294,234,[N:1]([C+:2]1[N-:3][C:4]([H:9])=[N:5][O:6]1)([H:7])[H:8]>>[N:1]([C:2]([N:3]=[C:4]=[N:5][H:9])=[O:6])([H:7])[H:8],test
